namefull,playerid,yearid,war,current_candidate
Frank Thomas,thomafr04,2002,1.9300,0
Frank Thomas,thomafr04,2005,0.4300,0
Frank Thomas,thomafr04,2008,0.2100,0
Frank Thomas,thomafr04,2001,0.0200,0
Pie Traynor,traynpi01,1923,4.5100,0
Pie Traynor,traynpi01,1930,4.1500,0
Pie Traynor,traynpi01,1927,3.9400,0
Pie Traynor,traynpi01,1925,3.6400,0
Pie Traynor,traynpi01,1928,3.4400,0
Pie Traynor,traynpi01,1926,3.0300,0
Pie Traynor,traynpi01,1932,2.9500,0
Pie Traynor,traynpi01,1933,2.8900,0
Pie Traynor,traynpi01,1929,2.8200,0
Pie Traynor,traynpi01,1924,2.5900,0
Pie Traynor,traynpi01,1931,2.5900,0
Pie Traynor,traynpi01,1934,0.7400,0
Pie Traynor,traynpi01,1935,0.0300,0
Pie Traynor,traynpi01,1921,-0.0500,0
Pie Traynor,traynpi01,1937,-0.1300,0
Pie Traynor,traynpi01,1922,-0.3800,0
Pie Traynor,traynpi01,1920,-0.5300,0
Dazzy Vance,vanceda01,1924,10.2600,0
Dazzy Vance,vanceda01,1928,10.0900,0
Dazzy Vance,vanceda01,1927,7.5400,0
Dazzy Vance,vanceda01,1930,6.4900,0
Dazzy Vance,vanceda01,1925,5.9300,0
Dazzy Vance,vanceda01,1929,4.6700,0
Dazzy Vance,vanceda01,1923,4.2200,0
Dazzy Vance,vanceda01,1922,3.7900,0
Dazzy Vance,vanceda01,1931,3.1100,0
Dazzy Vance,vanceda01,1926,2.3800,0
Dazzy Vance,vanceda01,1933,1.0400,0
Dazzy Vance,vanceda01,1932,0.2900,0
Dazzy Vance,vanceda01,1934,0.2200,0
Dazzy Vance,vanceda01,1915,0.1700,0
Dazzy Vance,vanceda01,1935,0.0800,0
Dazzy Vance,vanceda01,1918,-0.3800,0
Honus Wagner,wagneho01,1908,11.4900,0
Honus Wagner,wagneho01,1905,10.1500,0
Honus Wagner,wagneho01,1906,9.3200,0
Honus Wagner,wagneho01,1909,9.1600,0
Honus Wagner,wagneho01,1907,8.9500,0
Honus Wagner,wagneho01,1904,8.2600,0
Honus Wagner,wagneho01,1912,8.0900,0
Honus Wagner,wagneho01,1903,7.5800,0
Honus Wagner,wagneho01,1902,7.3300,0
Honus Wagner,wagneho01,1901,7.1000,0
Honus Wagner,wagneho01,1911,6.5400,0
Honus Wagner,wagneho01,1900,6.4200,0
Honus Wagner,wagneho01,1899,5.8400,0
Honus Wagner,wagneho01,1915,5.6100,0
Honus Wagner,wagneho01,1910,5.2300,0
Honus Wagner,wagneho01,1914,3.5700,0
Honus Wagner,wagneho01,1898,3.4300,0
Honus Wagner,wagneho01,1913,2.9700,0
Honus Wagner,wagneho01,1916,2.5600,0
Honus Wagner,wagneho01,1897,1.4200,0
Honus Wagner,wagneho01,1917,-0.0500,0
Paul Waner,wanerpa01,1936,6.9300,0
Paul Waner,wanerpa01,1927,6.9000,0
Paul Waner,wanerpa01,1928,6.7500,0
Paul Waner,wanerpa01,1934,5.8200,0
Paul Waner,wanerpa01,1932,5.5100,0
Paul Waner,wanerpa01,1926,5.3000,0
Paul Waner,wanerpa01,1931,4.9700,0
Paul Waner,wanerpa01,1929,4.8300,0
Paul Waner,wanerpa01,1937,4.5900,0
Paul Waner,wanerpa01,1933,4.4300,0
Paul Waner,wanerpa01,1930,4.2100,0
Paul Waner,wanerpa01,1935,4.1400,0
Paul Waner,wanerpa01,1939,2.2600,0
Paul Waner,wanerpa01,1943,1.7300,0
Paul Waner,wanerpa01,1938,1.2000,0
Paul Waner,wanerpa01,1942,1.1800,0
Paul Waner,wanerpa01,1941,1.0900,0
Paul Waner,wanerpa01,1944,0.5200,0
Paul Waner,wanerpa01,1940,0.3800,0
Paul Waner,wanerpa01,1945,0.0300,0
Hoyt Wilhelm,wilheho01,1959,6.8300,0
Hoyt Wilhelm,wilheho01,1958,3.6500,0
Hoyt Wilhelm,wilheho01,1965,3.6100,0
Hoyt Wilhelm,wilheho01,1953,3.6000,0
Hoyt Wilhelm,wilheho01,1968,3.2300,0
Hoyt Wilhelm,wilheho01,1954,3.1100,0
Hoyt Wilhelm,wilheho01,1964,2.8600,0
Hoyt Wilhelm,wilheho01,1952,2.7000,0
Hoyt Wilhelm,wilheho01,1962,2.6300,0
Hoyt Wilhelm,wilheho01,1961,2.5900,0
Hoyt Wilhelm,wilheho01,1963,2.3200,0
Hoyt Wilhelm,wilheho01,1967,2.1200,0
Hoyt Wilhelm,wilheho01,1966,2.0100,0
Hoyt Wilhelm,wilheho01,1970,1.9600,0
Hoyt Wilhelm,wilheho01,1969,1.7700,0
Hoyt Wilhelm,wilheho01,1955,1.0700,0
Hoyt Wilhelm,wilheho01,1956,0.5600,0
Hoyt Wilhelm,wilheho01,1957,0.4900,0
Hoyt Wilhelm,wilheho01,1971,0.4000,0
Hoyt Wilhelm,wilheho01,1960,0.2100,0
Hoyt Wilhelm,wilheho01,1972,-0.4000,0
Billy Williams,willibi01,1965,7.7200,0
Billy Williams,willibi01,1970,6.5600,0
Billy Williams,willibi01,1963,6.4500,0
Billy Williams,willibi01,1972,6.1400,0
Billy Williams,willibi01,1964,5.1700,0
Billy Williams,willibi01,1967,4.6700,0
Billy Williams,willibi01,1968,4.6200,0
Billy Williams,willibi01,1966,4.4800,0
Billy Williams,willibi01,1971,4.3300,0
Billy Williams,willibi01,1962,3.4700,0
Billy Williams,willibi01,1969,2.7600,0
Billy Williams,willibi01,1974,2.0000,0
Billy Williams,willibi01,1975,1.8600,0
Billy Williams,willibi01,1973,1.8200,0
Billy Williams,willibi01,1961,1.1600,0
Billy Williams,willibi01,1960,0.5200,0
Billy Williams,willibi01,1976,0.0400,0
Billy Williams,willibi01,1959,-0.2200,0
Ted Williams,willite01,1946,10.8700,0
Ted Williams,willite01,1942,10.6100,0
Ted Williams,willite01,1941,10.5900,0
Ted Williams,willite01,1947,9.8800,0
Ted Williams,willite01,1957,9.6600,0
Ted Williams,willite01,1949,9.1500,0
Ted Williams,willite01,1948,8.4800,0
Ted Williams,willite01,1954,7.7500,0
Ted Williams,willite01,1951,7.2200,0
Ted Williams,willite01,1955,6.9100,0
Ted Williams,willite01,1939,6.7100,0
Ted Williams,willite01,1940,6.3500,0
Ted Williams,willite01,1956,6.0400,0
Ted Williams,willite01,1958,3.9700,0
Ted Williams,willite01,1950,3.8900,0
Ted Williams,willite01,1960,3.0400,0
Ted Williams,willite01,1953,2.0000,0
Ted Williams,willite01,1952,0.2800,0
Ted Williams,willite01,1959,-0.2200,0
Dave Winfield,winfida01,1979,8.2900,0
Dave Winfield,winfida01,1988,5.3700,0
Dave Winfield,winfida01,1977,5.3000,0
Dave Winfield,winfida01,1984,5.2800,0
Dave Winfield,winfida01,1976,5.1100,0
Dave Winfield,winfida01,1978,4.3200,0
Dave Winfield,winfida01,1992,4.0700,0
Dave Winfield,winfida01,1980,3.8600,0
Dave Winfield,winfida01,1982,3.4600,0
Dave Winfield,winfida01,1985,3.3800,0
Dave Winfield,winfida01,1986,3.0800,0
Dave Winfield,winfida01,1975,2.8100,0
Dave Winfield,winfida01,1981,2.5200,0
Dave Winfield,winfida01,1983,2.4400,0
Dave Winfield,winfida01,1974,2.0700,0
Dave Winfield,winfida01,1987,1.8200,0
Dave Winfield,winfida01,1990,0.6800,0
Dave Winfield,winfida01,1991,0.5400,0
Dave Winfield,winfida01,1993,0.2400,0
Dave Winfield,winfida01,1973,0.1200,0
Dave Winfield,winfida01,1994,0.0300,0
Dave Winfield,winfida01,1995,-0.9600,0
Early Wynn,wynnea01,1956,8.3000,0
Early Wynn,wynnea01,1955,6.0800,0
Early Wynn,wynnea01,1951,5.7300,0
Early Wynn,wynnea01,1954,5.3600,0
Early Wynn,wynnea01,1947,4.4700,0
Early Wynn,wynnea01,1950,4.4400,0
Early Wynn,wynnea01,1952,4.2700,0
Early Wynn,wynnea01,1959,3.9000,0
Early Wynn,wynnea01,1943,3.8600,0
Early Wynn,wynnea01,1960,3.1700,0
Early Wynn,wynnea01,1953,2.1600,0
Early Wynn,wynnea01,1946,2.1100,0
Early Wynn,wynnea01,1961,2.0800,0
Early Wynn,wynnea01,1963,1.8600,0
Early Wynn,wynnea01,1944,1.3900,0
Early Wynn,wynnea01,1958,1.0900,0
Early Wynn,wynnea01,1957,1.0700,0
Early Wynn,wynnea01,1941,1.0600,0
Early Wynn,wynnea01,1962,0.4400,0
Early Wynn,wynnea01,1949,0.2900,0
Early Wynn,wynnea01,1939,-0.2400,0
Early Wynn,wynnea01,1948,-0.5100,0
Early Wynn,wynnea01,1942,-1.0700,0
Carl Yastrzemski,yastrca01,1967,12.4300,0
Carl Yastrzemski,yastrca01,1968,10.4700,0
Carl Yastrzemski,yastrca01,1970,9.5200,0
Carl Yastrzemski,yastrca01,1963,6.5500,0
Carl Yastrzemski,yastrca01,1969,5.5100,0
Carl Yastrzemski,yastrca01,1973,5.5100,0
Carl Yastrzemski,yastrca01,1966,5.4600,0
Carl Yastrzemski,yastrca01,1977,5.1500,0
Carl Yastrzemski,yastrca01,1965,4.9500,0
Carl Yastrzemski,yastrca01,1962,4.1800,0
Carl Yastrzemski,yastrca01,1971,3.9800,0
Carl Yastrzemski,yastrca01,1964,3.9300,0
Carl Yastrzemski,yastrca01,1974,3.5900,0
Carl Yastrzemski,yastrca01,1976,2.9500,0
Carl Yastrzemski,yastrca01,1975,2.8000,0
Carl Yastrzemski,yastrca01,1972,2.7100,0
Carl Yastrzemski,yastrca01,1979,2.3300,0
Carl Yastrzemski,yastrca01,1978,1.9500,0
Carl Yastrzemski,yastrca01,1982,1.3200,0
Carl Yastrzemski,yastrca01,1980,0.8000,0
Carl Yastrzemski,yastrca01,1981,0.4900,0
Carl Yastrzemski,yastrca01,1983,-0.1700,0
Carl Yastrzemski,yastrca01,1961,-0.2800,0
Cy Young,youngcy01,1892,13.1400,0
Cy Young,youngcy01,1901,12.6300,0
Cy Young,youngcy01,1895,11.6400,0
Cy Young,youngcy01,1893,11.1400,0
Cy Young,youngcy01,1896,10.7200,0
Cy Young,youngcy01,1902,10.0700,0
Cy Young,youngcy01,1908,9.9500,0
Cy Young,youngcy01,1904,9.8100,0
Cy Young,youngcy01,1894,9.1600,0
Cy Young,youngcy01,1903,8.6300,0
Cy Young,youngcy01,1899,8.3900,0
Cy Young,youngcy01,1907,7.8600,0
Cy Young,youngcy01,1905,7.6100,0
Cy Young,youngcy01,1898,7.5600,0
Cy Young,youngcy01,1900,7.3100,0
Cy Young,youngcy01,1897,6.8700,0
Cy Young,youngcy01,1891,6.6300,0
Cy Young,youngcy01,1909,3.2800,0
Cy Young,youngcy01,1910,2.4500,0
Cy Young,youngcy01,1906,1.9100,0
Cy Young,youngcy01,1890,1.4400,0
Cy Young,youngcy01,1911,0.2500,0
Robin Yount,yountro01,1982,10.5100,0
Robin Yount,yountro01,1983,7.2300,0
Robin Yount,yountro01,1980,7.1000,0
Robin Yount,yountro01,1984,5.8800,0
Robin Yount,yountro01,1989,5.7700,0
Robin Yount,yountro01,1988,5.7000,0
Robin Yount,yountro01,1978,4.9900,0
Robin Yount,yountro01,1981,4.8900,0
Robin Yount,yountro01,1977,3.3400,0
Robin Yount,yountro01,1987,3.2900,0
Robin Yount,yountro01,1979,3.1000,0
Robin Yount,yountro01,1986,2.8800,0
Robin Yount,yountro01,1990,2.4700,0
Robin Yount,yountro01,1993,2.0900,0
Robin Yount,yountro01,1985,1.8600,0
Robin Yount,yountro01,1992,1.6300,0
Robin Yount,yountro01,1974,1.5100,0
Robin Yount,yountro01,1976,1.4400,0
Robin Yount,yountro01,1991,0.8500,0
Robin Yount,yountro01,1975,0.4500,0
Garret Anderson,anderga01,2002,5.0500,1
Garret Anderson,anderga01,2003,3.9500,1
Garret Anderson,anderga01,1997,3.2900,1
Garret Anderson,anderga01,1995,3.0200,1
Garret Anderson,anderga01,1999,2.7400,1
Garret Anderson,anderga01,2001,2.6900,1
Garret Anderson,anderga01,2004,1.9800,1
Garret Anderson,anderga01,2000,1.8900,1
Garret Anderson,anderga01,2007,1.8100,1
Garret Anderson,anderga01,2008,0.8500,1
Garret Anderson,anderga01,1996,0.8200,1
Garret Anderson,anderga01,1998,0.2300,1
Garret Anderson,anderga01,1994,0.1000,1
Garret Anderson,anderga01,2005,-0.0300,1
Garret Anderson,anderga01,2006,-0.3700,1
Garret Anderson,anderga01,2010,-1.0500,1
Garret Anderson,anderga01,2009,-1.3700,1
Brad Ausmus,ausmubr01,1999,3.3500,1
Brad Ausmus,ausmubr01,2000,3.3400,1
Brad Ausmus,ausmubr01,1995,3.0300,1
Brad Ausmus,ausmubr01,1997,2.2800,1
Brad Ausmus,ausmubr01,1998,1.7400,1
Brad Ausmus,ausmubr01,2002,0.6700,1
Brad Ausmus,ausmubr01,2005,0.6300,1
Brad Ausmus,ausmubr01,1993,0.5600,1
Brad Ausmus,ausmubr01,1994,0.5200,1
Brad Ausmus,ausmubr01,1996,0.4400,1
Brad Ausmus,ausmubr01,2003,0.4100,1
Brad Ausmus,ausmubr01,2009,0.3800,1
Brad Ausmus,ausmubr01,2001,0.0100,1
Brad Ausmus,ausmubr01,2004,-0.1100,1
Brad Ausmus,ausmubr01,2010,-0.1200,1
Brad Ausmus,ausmubr01,2008,-0.1600,1
Brad Ausmus,ausmubr01,2007,-0.2500,1
Brad Ausmus,ausmubr01,2006,-0.2700,1
Jeff Bagwell,bagweje01,1994,8.1600,1
Jeff Bagwell,bagweje01,1997,7.6500,1
Jeff Bagwell,bagweje01,1996,7.4600,1
Jeff Bagwell,bagweje01,1999,7.4100,1
Jeff Bagwell,bagweje01,1998,6.3100,1
Jeff Bagwell,bagweje01,2001,5.8200,1
Jeff Bagwell,bagweje01,1993,5.3700,1
Jeff Bagwell,bagweje01,2000,5.3700,1
Jeff Bagwell,bagweje01,1995,4.8300,1
Jeff Bagwell,bagweje01,1991,4.8000,1
Jeff Bagwell,bagweje01,1992,4.7000,1
Jeff Bagwell,bagweje01,2003,4.0900,1
Jeff Bagwell,bagweje01,2004,3.6700,1
Jeff Bagwell,bagweje01,2002,3.6500,1
Jeff Bagwell,bagweje01,2005,0.3300,1
Barry Bonds,bondsba01,2001,11.8500,1
Barry Bonds,bondsba01,2002,11.7800,1
Barry Bonds,bondsba01,2004,10.6200,1
Barry Bonds,bondsba01,1993,9.9000,1
Barry Bonds,bondsba01,1990,9.7300,1
Barry Bonds,bondsba01,1996,9.6400,1
Barry Bonds,bondsba01,2003,9.1600,1
Barry Bonds,bondsba01,1992,9.0100,1
Barry Bonds,bondsba01,1997,8.1500,1
Barry Bonds,bondsba01,1998,8.0600,1
Barry Bonds,bondsba01,1989,7.9700,1
Barry Bonds,bondsba01,1991,7.9300,1
Barry Bonds,bondsba01,2000,7.7100,1
Barry Bonds,bondsba01,1995,7.4900,1
Barry Bonds,bondsba01,1994,6.2300,1
Barry Bonds,bondsba01,1988,6.2100,1
Barry Bonds,bondsba01,1987,5.7700,1
Barry Bonds,bondsba01,2006,4.0000,1
Barry Bonds,bondsba01,1999,3.8000,1
Barry Bonds,bondsba01,1986,3.4800,1
Barry Bonds,bondsba01,2007,3.3600,1
Barry Bonds,bondsba01,2005,0.5800,1
Luis Castillo,castilu01,2000,4.5000,1
Luis Castillo,castilu01,2003,4.4100,1
Luis Castillo,castilu01,2004,3.8600,1
Luis Castillo,castilu01,2005,3.5700,1
Luis Castillo,castilu01,2007,2.9500,1
Luis Castillo,castilu01,2006,2.3400,1
Luis Castillo,castilu01,1999,2.2800,1
Luis Castillo,castilu01,2002,1.9500,1
Luis Castillo,castilu01,2001,1.4500,1
Luis Castillo,castilu01,2009,1.4000,1
Luis Castillo,castilu01,1996,1.1900,1
Luis Castillo,castilu01,2010,0.3300,1
Luis Castillo,castilu01,1998,-0.0900,1
Luis Castillo,castilu01,2008,-0.4100,1
Luis Castillo,castilu01,1997,-0.8300,1
Roger Clemens,clemero02,1997,12.1500,1
Roger Clemens,clemero02,1990,10.5800,1
Roger Clemens,clemero02,1987,9.4500,1
Roger Clemens,clemero02,1986,8.8800,1
Roger Clemens,clemero02,1992,8.8500,1
Roger Clemens,clemero02,2005,8.2400,1
Roger Clemens,clemero02,1998,8.1600,1
Roger Clemens,clemero02,1991,7.9600,1
Roger Clemens,clemero02,1996,7.7800,1
Roger Clemens,clemero02,1988,7.1400,1
Roger Clemens,clemero02,1994,6.0800,1
Roger Clemens,clemero02,1989,5.7300,1
Roger Clemens,clemero02,2001,5.6100,1
Roger Clemens,clemero02,2004,5.4300,1
Roger Clemens,clemero02,2000,4.5400,1
Roger Clemens,clemero02,2003,4.0400,1
Roger Clemens,clemero02,2006,3.5100,1
Roger Clemens,clemero02,1999,2.8300,1
Roger Clemens,clemero02,1985,2.7200,1
Roger Clemens,clemero02,2002,2.6800,1
Roger Clemens,clemero02,1993,2.5400,1
Roger Clemens,clemero02,1995,1.9400,1
Roger Clemens,clemero02,1984,1.9200,1
Roger Clemens,clemero02,2007,1.5500,1
David Eckstein,eckstda01,2002,5.2400,1
David Eckstein,eckstda01,2001,4.2400,1
David Eckstein,eckstda01,2005,2.8600,1
David Eckstein,eckstda01,2004,1.9100,1
David Eckstein,eckstda01,2003,1.6700,1
David Eckstein,eckstda01,2006,1.6500,1
David Eckstein,eckstda01,2010,1.4200,1
David Eckstein,eckstda01,2009,0.9400,1
David Eckstein,eckstda01,2007,0.8200,1
David Eckstein,eckstda01,2008,0.0500,1
Jim Edmonds,edmonji01,2004,7.1900,1
Jim Edmonds,edmonji01,2002,6.6900,1
Jim Edmonds,edmonji01,2000,6.2900,1
Jim Edmonds,edmonji01,2003,6.0000,1
Jim Edmonds,edmonji01,2001,5.8300,1
Jim Edmonds,edmonji01,1995,5.5600,1
Jim Edmonds,edmonji01,1996,4.9700,1
Jim Edmonds,edmonji01,1998,4.6600,1
Jim Edmonds,edmonji01,2005,4.3600,1
Jim Edmonds,edmonji01,1997,3.6300,1
Jim Edmonds,edmonji01,2010,1.8900,1
Jim Edmonds,edmonji01,2006,1.2700,1
Jim Edmonds,edmonji01,1994,0.9500,1
Jim Edmonds,edmonji01,1999,0.8000,1
Jim Edmonds,edmonji01,2007,0.2100,1
Jim Edmonds,edmonji01,2008,0.1200,1
Jim Edmonds,edmonji01,1993,-0.1600,1
Nomar Garciaparra,garcino01,2000,7.4100,1
Nomar Garciaparra,garcino01,1998,7.0500,1
Nomar Garciaparra,garcino01,2002,6.7600,1
Nomar Garciaparra,garcino01,1997,6.5900,1
Nomar Garciaparra,garcino01,1999,6.5900,1
Nomar Garciaparra,garcino01,2003,6.1300,1
Nomar Garciaparra,garcino01,2006,2.4500,1
Nomar Garciaparra,garcino01,2004,1.2700,1
Nomar Garciaparra,garcino01,2008,0.8300,1
Nomar Garciaparra,garcino01,2001,0.4400,1
Nomar Garciaparra,garcino01,1996,0.1900,1
Nomar Garciaparra,garcino01,2005,0.1600,1
Nomar Garciaparra,garcino01,2009,-0.1500,1
Nomar Garciaparra,garcino01,2007,-1.5500,1
Troy Glaus,glaustr01,2000,7.8200,1
Troy Glaus,glaustr01,2001,5.2000,1
Troy Glaus,glaustr01,2008,4.3900,1
Troy Glaus,glaustr01,2002,4.3400,1
Troy Glaus,glaustr01,2006,4.3000,1
Troy Glaus,glaustr01,2005,3.3800,1
Troy Glaus,glaustr01,2007,3.3300,1
Troy Glaus,glaustr01,1999,3.1200,1
Troy Glaus,glaustr01,2004,1.3400,1
Troy Glaus,glaustr01,2003,1.3000,1
Troy Glaus,glaustr01,2010,0.2300,1
Troy Glaus,glaustr01,2009,-0.1900,1
Troy Glaus,glaustr01,1998,-0.6400,1
Ken Griffey,griffke02,1996,9.6800,1
Ken Griffey,griffke02,1997,9.1000,1
Ken Griffey,griffke02,1993,8.7400,1
Ken Griffey,griffke02,1991,7.0900,1
Ken Griffey,griffke02,1994,6.9000,1
Ken Griffey,griffke02,1998,6.6100,1
Ken Griffey,griffke02,1992,5.8000,1
Ken Griffey,griffke02,2000,5.5000,1
Ken Griffey,griffke02,1990,5.2000,1
Ken Griffey,griffke02,1999,4.9400,1
Ken Griffey,griffke02,2005,3.6900,1
Ken Griffey,griffke02,1995,3.2600,1
Ken Griffey,griffke02,1989,3.2400,1
Ken Griffey,griffke02,2001,1.9300,1
Ken Griffey,griffke02,2003,1.2400,1
Ken Griffey,griffke02,2004,0.6300,1
Ken Griffey,griffke02,2007,0.6300,1
Ken Griffey,griffke02,2009,0.5900,1
Ken Griffey,griffke02,2008,0.4000,1
Ken Griffey,griffke02,2006,-0.1100,1
Ken Griffey,griffke02,2002,-0.7200,1
Ken Griffey,griffke02,2010,-0.7700,1
Mark Grudzielanek,grudzma01,2005,4.1200,1
Mark Grudzielanek,grudzma01,1999,3.5900,1
Mark Grudzielanek,grudzma01,2007,3.2200,1
Mark Grudzielanek,grudzma01,2006,3.1900,1
Mark Grudzielanek,grudzma01,1996,2.3200,1
Mark Grudzielanek,grudzma01,2003,2.3100,1
Mark Grudzielanek,grudzma01,2008,1.8300,1
Mark Grudzielanek,grudzma01,2000,1.6600,1
Mark Grudzielanek,grudzma01,2001,1.5200,1
Mark Grudzielanek,grudzma01,1997,1.4800,1
Mark Grudzielanek,grudzma01,2002,0.8700,1
Mark Grudzielanek,grudzma01,2004,0.7100,1
Mark Grudzielanek,grudzma01,2010,0.1600,1
Mark Grudzielanek,grudzma01,1995,-0.1700,1
Mark Grudzielanek,grudzma01,1998,-0.5200,1
Mike Hampton,hamptmi01,1999,7.7900,1
Mike Hampton,hamptmi01,2000,5.3400,1
Mike Hampton,hamptmi01,1998,4.3700,1
Mike Hampton,hamptmi01,2003,2.4700,1
Mike Hampton,hamptmi01,1995,1.8800,1
Mike Hampton,hamptmi01,2004,1.8700,1
Mike Hampton,hamptmi01,1997,1.8300,1
Mike Hampton,hamptmi01,1996,1.7200,1
Mike Hampton,hamptmi01,2001,1.4900,1
Mike Hampton,hamptmi01,2005,1.4800,1
Mike Hampton,hamptmi01,2008,0.3700,1
Mike Hampton,hamptmi01,2010,0.2900,1
Mike Hampton,hamptmi01,1994,0.0900,1
Mike Hampton,hamptmi01,2009,0.0700,1
Mike Hampton,hamptmi01,2002,-0.9300,1
Mike Hampton,hamptmi01,1993,-1.1400,1
Trevor Hoffman,hoffmtr01,1998,4.1100,1
Trevor Hoffman,hoffmtr01,1996,3.7600,1
Trevor Hoffman,hoffmtr01,1997,3.1800,1
Trevor Hoffman,hoffmtr01,1994,2.4400,1
Trevor Hoffman,hoffmtr01,2009,2.2200,1
Trevor Hoffman,hoffmtr01,2006,2.1300,1
Trevor Hoffman,hoffmtr01,2004,1.7600,1
Trevor Hoffman,hoffmtr01,1999,1.6700,1
Trevor Hoffman,hoffmtr01,2002,1.4800,1
Trevor Hoffman,hoffmtr01,2000,1.2900,1
Trevor Hoffman,hoffmtr01,1993,1.2200,1
Trevor Hoffman,hoffmtr01,2001,1.1700,1
Trevor Hoffman,hoffmtr01,2007,1.0300,1
Trevor Hoffman,hoffmtr01,1995,0.7900,1
Trevor Hoffman,hoffmtr01,2005,0.6600,1
Trevor Hoffman,hoffmtr01,2008,0.1900,1
Trevor Hoffman,hoffmtr01,2003,0.1700,1
Trevor Hoffman,hoffmtr01,2010,-0.9100,1
Jason Kendall,kendaja01,1998,5.6100,1
Jason Kendall,kendaja01,2000,4.5100,1
Jason Kendall,kendaja01,2003,4.4500,1
Jason Kendall,kendaja01,1997,4.1100,1
Jason Kendall,kendaja01,1999,4.1000,1
Jason Kendall,kendaja01,2004,3.8500,1
Jason Kendall,kendaja01,2006,3.7000,1
Jason Kendall,kendaja01,2008,2.8500,1
Jason Kendall,kendaja01,2005,2.4400,1
Jason Kendall,kendaja01,2002,2.2800,1
Jason Kendall,kendaja01,1996,1.6100,1
Jason Kendall,kendaja01,2007,1.2400,1
Jason Kendall,kendaja01,2010,0.5200,1
Jason Kendall,kendaja01,2009,0.1300,1
Jason Kendall,kendaja01,2001,0.1200,1
Jeff Kent,kentje01,2000,7.1600,1
Jeff Kent,kentje01,2002,7.0300,1
Jeff Kent,kentje01,2001,5.1700,1
Jeff Kent,kentje01,1998,4.4500,1
Jeff Kent,kentje01,1997,4.1100,1
Jeff Kent,kentje01,2004,3.9300,1
Jeff Kent,kentje01,2005,3.7300,1
Jeff Kent,kentje01,1999,3.5000,1
Jeff Kent,kentje01,1995,3.1900,1
Jeff Kent,kentje01,2003,2.7800,1
Jeff Kent,kentje01,1994,2.7400,1
Jeff Kent,kentje01,1996,2.3800,1
Jeff Kent,kentje01,2007,2.1400,1
Jeff Kent,kentje01,1992,1.6800,1
Jeff Kent,kentje01,2006,0.7300,1
Jeff Kent,kentje01,1993,0.3200,1
Jeff Kent,kentje01,2008,0.1200,1
Mike Lowell,lowelmi01,2007,4.9900,1
Mike Lowell,lowelmi01,2004,4.3000,1
Mike Lowell,lowelmi01,2006,3.2500,1
Mike Lowell,lowelmi01,2002,2.9800,1
Mike Lowell,lowelmi01,2003,2.7400,1
Mike Lowell,lowelmi01,2001,2.7200,1
Mike Lowell,lowelmi01,2008,2.4300,1
Mike Lowell,lowelmi01,2000,2.1800,1
Mike Lowell,lowelmi01,1999,0.0800,1
Mike Lowell,lowelmi01,1998,0.0600,1
Mike Lowell,lowelmi01,2009,-0.0100,1
Mike Lowell,lowelmi01,2010,-0.0400,1
Mike Lowell,lowelmi01,2005,-0.8800,1
Edgar Martinez,martied01,1995,7.0400,1
Edgar Martinez,martied01,1992,6.5100,1
Edgar Martinez,martied01,1996,6.5100,1
Edgar Martinez,martied01,1997,6.2000,1
Edgar Martinez,martied01,1991,6.1000,1
Edgar Martinez,martied01,2000,5.6800,1
Edgar Martinez,martied01,1998,5.5500,1
Edgar Martinez,martied01,1990,5.5400,1
Edgar Martinez,martied01,1999,4.8700,1
Edgar Martinez,martied01,2001,4.7900,1
Edgar Martinez,martied01,2003,3.2900,1
Edgar Martinez,martied01,1994,3.0600,1
Edgar Martinez,martied01,2002,2.5900,1
Edgar Martinez,martied01,1989,0.5200,1
Edgar Martinez,martied01,1987,0.2500,1
Edgar Martinez,martied01,1993,0.2200,1
Edgar Martinez,martied01,1988,-0.0700,1
Edgar Martinez,martied01,2004,-0.3100,1
Fred McGriff,mcgrifr01,1989,6.6200,1
Fred McGriff,mcgrifr01,1988,6.1900,1
Fred McGriff,mcgrifr01,1990,5.2000,1
Fred McGriff,mcgrifr01,1992,5.1500,1
Fred McGriff,mcgrifr01,1994,4.5400,1
Fred McGriff,mcgrifr01,1993,4.1600,1
Fred McGriff,mcgrifr01,1999,3.9800,1
Fred McGriff,mcgrifr01,2001,3.6800,1
Fred McGriff,mcgrifr01,1991,3.3500,1
Fred McGriff,mcgrifr01,1998,2.8800,1
Fred McGriff,mcgrifr01,2002,2.1300,1
Fred McGriff,mcgrifr01,1996,1.6600,1
Fred McGriff,mcgrifr01,1995,1.4200,1
Fred McGriff,mcgrifr01,1987,1.4000,1
Fred McGriff,mcgrifr01,2003,0.3500,1
Fred McGriff,mcgrifr01,2000,0.2100,1
Fred McGriff,mcgrifr01,1997,0.1600,1
Fred McGriff,mcgrifr01,1986,-0.0600,1
Fred McGriff,mcgrifr01,2004,-0.6200,1
Mark McGwire,mcgwima01,1998,7.4800,1
Mark McGwire,mcgwima01,1992,6.4400,1
Mark McGwire,mcgwima01,1996,6.4200,1
Mark McGwire,mcgwima01,1990,5.6900,1
Mark McGwire,mcgwima01,1995,5.4600,1
Mark McGwire,mcgwima01,1999,5.2200,1
Mark McGwire,mcgwima01,1997,5.1400,1
Mark McGwire,mcgwima01,1987,5.1100,1
Mark McGwire,mcgwima01,2000,4.2300,1
Mark McGwire,mcgwima01,1989,3.5600,1
Mark McGwire,mcgwima01,1988,2.7000,1
